"","V1","V2","V3","V4"
"X[[i]]","[家教] 桃園市 成人英文口說","Thu Jan 14 00:00:23 2016","<meta name=""description"" content="".對象: 男40&#10;2.地點: 桃園市政府附近&#10;3.科目：英文&#10;4.上課時間：週一至五白天&#10;5.時薪：500-600&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452700825.A.A21.html"
"X[[i]]","[家教] 高雄市韓語家教","Thu Jan 14 01:09:23 2016","<meta name=""description"" content=""1.對象: 成人女生&#10;2.地點: 鳳山或高雄市區皆可(私訊談)&#10;3.科目：韓語&#10;4.上課時間：1個星期 1天(一次1小時)&#10;5.時薪： 300~500/1hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452704966.A.21C.html"
"X[[i]]","[家教] 台北市 高中數學 (暫停)","Thu Jan 14 01:37:09 2016","<meta name=""description"" content=""謝謝大家熱烈來信&#10;目前先停止收信了&#10;會盡速回復大家謝謝!&#10;1.對象: 高二男生(中正高中)&#10;        高三女生(海山高中)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452706632.A.FA3.html"
"X[[i]]","[交換] Skype英文口說 換 日文","Thu Jan 14 07:23:04 2016","<meta name=""description"" content=""1.對象:←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;22 Y/M&#10;2.地點： ←(請注意自身安全、財物等。)&#10;線上SKYPE 為主，當面也可，但人在南投。&#10;3.科目：&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452727386.A.BC6.html"
"X[[i]]","[家教] 高雄仁武 人事行政","Thu Jan 14 11:54:43 2016","<meta name=""description"" content=""1.對象: 成人 男&#10;2.地點: 仁雄路上的PAN JT下午茶餐廳或者你推薦適合家教的地點。&#10;3.科目：高考人事行政專業科目六科&#10;4.上課時間：每週或每2週上課一次，一次2小時&#10;5.時薪：每次1000元&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452743686.A.836.html"
"X[[i]]","[家教] 新北市 指考重考生英文家教","Thu Jan 14 12:50:38 2016","<meta name=""description"" content=""1.對象:指考重考生&#10;2.地點:中和&#10;3.科目：指考英文/寫作&#10;4.上課時間：週六上午10:00-12:00&#10;5.時薪：800&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452747041.A.858.html"
"X[[i]]","[家教] 台北中山區 成人英文 學術英文（文學）","Thu Jan 14 15:39:07 2016","<meta name=""description"" content=""1.對象: 社會人士、女性&#10;2.地點: 中山區或松山區捷運沿線咖啡廳&#10;3.科目：&#10;英文&#10;英美文學&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452757150.A.583.html"
"X[[i]]","[課輔] 新北市永和 博幼基金會永和陪讀班行政","Thu Jan 14 16:57:49 2016","<meta name=""description"" content=""1.對象:國中生和國小生 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:永平高中 ←(請注意自身安全、財物等。)&#10;3.科目：兼職行政老師&#10;4.補習班名稱:博幼基金會永和陪讀班&#10;5.上課時間：周一~週五 17:50~21:20&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452761872.A.66B.html"
"X[[i]]","Re: [家教] 新竹清大高峰路 高中生物","Thu Jan 14 17:19:20 2016","<meta name=""description"" content=""1.對象:  高二  男&#10;         學生非常聰明，想找人協助可以超前學校生物進度&#10;2.地點:  清大後門騎機車約5min&#10;3.科目： 高二三生物&#10;4.上課時間： 寒假需可以上課&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452763163.A.826.html"
"X[[i]]","[仲介] 1111人力銀行免仲介費語文家教案件1/14","Thu Jan 14 18:10:01 2016","<meta name=""description"" content=""找家教別再給外面抽薪資%數、單筆、儲值點數等仲介費了，免費的何不先搜看看呢?&#10;1111人力銀行 Home Teach版求才快報開始更新囉!&#10;新增版規緣故，小編就固定po周一數理，週四語文類別的當週更新吧&#10;其他各類才藝(舞蹈、運動、電腦、音樂、專業科目)還麻煩各位大大自行瀏覽蒐羅了&#10;如何免費找家教?&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452766204.A.E39.html"
"X[[i]]","[家教] 台北市兒童 英文家教 導讀","Thu Jan 14 21:27:53 2016","<meta name=""description"" content=""1.對象: ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;  兒童兩名、男女各一、三歲五歲&#10;2.地點: ←(請注意自身安全、財物等。)&#10;  台北市信義區住家 近捷運站&#10;3.科目：兒童英文&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452778075.A.6CE.html"
"X[[i]]","[解題] 研究所-電路學解題","Thu Jan 14 22:28:05 2016","<meta name=""description"" content=""1.對象: 男 28&#10;2.地點: line答案給我就好&#10;3.科目：電路學&#10;4.上課時間：都可&#10;5.時薪：1題50元&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452781688.A.6B7.html"
"X[[i]]","[家教] 新竹縣新豐國中數學","Thu Jan 14 22:45:51 2016","<meta name=""description"" content=""1.對象: 國一男生&#10;2.地點: 新竹縣新豐 明新科大附近&#10;3.科目：&#10;4.上課時間：週日上午&#10;5.時薪：400元&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452782754.A.6BF.html"
"X[[i]]","[仲介] 轉貼Home家教網案件一則","Thu Jan 14 23:17:36 2016","<meta name=""description"" content=""科目：高考 人事行政&#10;地點：高雄市 仁武區&#10;時薪：500&#10;詳細資料及聯絡資訊請至下方網頁觀看&#10;https://home-teach.appspot.com/cases/317891238943641161561&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452784662.A.049.html"
"X[[i]]","[交換] 板橋英文/化工專業 換 音樂才藝或日語","Fri Jan 15 01:53:01 2016","<meta name=""description"" content=""1.對象: 29男&#10;2.地點： 板橋 或 台北&#10;3.科目：音樂才藝 或 日語&#10;4.上課時間：隨意&#10;5.自己的才藝: 英文，化工業界專業&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452793984.A.A16.html"
"X[[i]]","[上台] 新北市新莊 國小資優數學及國中數學","Fri Jan 15 09:16:19 2016","<meta name=""description"" content=""1.對象:小三(1)小四(2)一班&#10;       小六(6)一班&#10;       國一(2)國三(1)一班 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:新莊區福樂街86號2樓 ←(請注意自身安全、財物等。)&#10;3.科目：國小資優數學及國中數學&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452820583.A.E23.html"
"X[[i]]","[交換] 台中北屯-會計/鋼琴交換英文/攝影或其他","Fri Jan 15 17:05:20 2016","<meta name=""description"" content=""1.對象:24 女←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點：台中北屯，地點可再討論 ←(請注意自身安全、財物等。)&#10;3.科目：英文/攝影/PS/或其他你會的，主要是想充實自己順便交流一下&#10;4.上課時間：可再討論雙方方便時間&#10;5.自己的才藝:會計-五專+二技雖然不特強但可以教入門&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452848722.A.C4A.html"
"X[[i]]","[家教] 桃園市 統計","Fri Jan 15 18:33:11 2016","<meta name=""description"" content=""1.對象: 24 女&#10;2.地點: 桃園市大業路 家中&#10;3.科目：研究所統計考古題(相關係數、回歸、SPSS、Z分數/T分數、百分等級)&#10;4.上課時間：皆可配合，希望能盡快開始上課。&#10;5.時薪：500/hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452853994.A.3F9.html"
"X[[i]]","[家教] 台北市中山區大直國一數學","Fri Jan 15 18:35:39 2016","<meta name=""description"" content=""1.對象: 國一男 程度中等&#10;2.地點: 台北市中山區大直 捷運站走路5分鐘&#10;3.科目：數學&#10;4.上課時間：&#10;即日起 每兩週上課兩小時&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452854142.A.1AA.html"
"X[[i]]","[家教] 台中市北屯 國小國語","Sat Jan 16 08:46:27 2016","<meta name=""description"" content=""已將應徵資料給家長，煩請耐心等候&#10;若家長同意面試會通知，謝謝各位~&#10;1.對象:小一、小三女生 各一位&#10;2.地點:學生家裡，北屯民俗公園附近(五分鐘內車程)&#10;3.科目：國小國語為主&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452905190.A.CD5.html"
"X[[i]]","[家教] 臺北木柵 國三、高一理化","Sun Jan 17 10:43:42 2016","<meta name=""description"" content=""1.對象: 國三及高一男學生各一位&#10;2.地點: 台北市文山區萬芳醫院捷運站&#10;3.科目：國三、高一理化&#10;4.上課時間：每週一次，一次150分鐘&#10;5.時薪：1,500元/次&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1452998624.A.751.html"
"X[[i]]","[家教] 台南 多益聽力與多益閱讀 家教","Sun Jan 17 12:07:49 2016","<meta name=""description"" content=""1.對象: 27歲 女生←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 家中←(請注意自身安全、財物等。)&#10;3.科目：多益英文&#10;4.上課時間：可談&#10;5.時薪：500元 到 600元←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453003673.A.828.html"
"X[[i]]","[家教] 桃園 國中/高中英文(課外)","Sun Jan 17 13:13:32 2016","<meta name=""description"" content=""1.對象: 一對姊妹，分開一對一上課(姐姐-&gt;高中；妹妹-&gt;國中)&#10;2.地點: 桃園市自強路&#10;3.科目：英文，妹妹目前準備英檢中級，姐姐可教TED等課外教材&#10;4.上課時間：星期日18:30-21:30，各1.5hr共3hrs（可談）&#10;5.時薪：500&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453007614.A.40D.html"
"X[[i]]","[家教] 台北市台北車站 成人英文","Sun Jan 17 14:54:30 2016","<meta name=""description"" content=""1.對象: 25歲女&#10;2.地點: 北車或藍線星巴克&#10;3.科目：成人英文（會話）&#10;4.上課時間：一到五晚上（希望一星期1~2次）&#10;5.時薪：400~500&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453013678.A.5AE.html"
"X[[i]]","[上台] 新北市蘆洲 國小兒美","Sun Jan 17 16:05:08 2016","<meta name=""description"" content=""1.對象:國小中低年級(目前5人) ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:蘆洲永康街31號2樓 ←(請注意自身安全、財物等。)&#10;3.科目：兒童美語(班內使用Everybody up)&#10;4.補習班名稱:碩翰語文短期補習班(府教社字第0980517709號)  ←(請主動附上立案證明)&#10;5.上課時間：一週二天，各1.5小時(時間詳談)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453017913.A.202.html"
"X[[i]]","[家教] 嘉義市 高中英文 (已徵到)","Sun Jan 17 17:40:23 2016","<meta name=""description"" content=""洽中，謝謝大家，暫時不再收回覆囉!&#10;1.對象: 高一生 (男)&#10;2.地點: 嘉義市 北港路 學生家裡&#10;3.科目：英文&#10;4.上課時間：一個星期1~2次，可再談&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453023626.A.86A.html"
"X[[i]]","[家教] 台電大樓小二英文","Sun Jan 17 17:53:51 2016","<meta name=""description"" content=""代家長po&#10;1.對象: 靜心小二雙語班&#10;2.地點: 溫州街&#10;3.科目：英文&#10;4.上課時間：三17-19，六下午，或看老師時段調整&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453024433.A.9C5.html"
"X[[i]]","[陪讀] 台北市大學普通生物學 中醫學","Sun Jan 17 19:29:13 2016","<meta name=""description"" content=""1.對象:男 大學生 20歲 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:台北市中正區 ←(請注意自身安全、財物等。)&#10;3.科目：大學普通生物學 或是中醫的解剖學 針灸等相關中醫理論&#10;4.上課時間：一星期一到兩次 可再跟家長討論&#10;5.時薪：1000/h←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453030156.A.967.html"
"X[[i]]","[家教] 台北市文山區 高二英文","Sun Jan 17 21:28:37 2016","<meta name=""description"" content=""1.對象: 高二女生&#10;2.地點: 台北市文山區 靜心中小學旁&#10;3.科目：英文&#10;4.上課時間：應是假日，再跟學生討論&#10;5.時薪：600，依老師經驗請再跟家長討論&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453037320.A.15A.html"
"X[[i]]","[家教] 台北文山區成人英語","Sun Jan 17 22:53:48 2016","<meta name=""description"" content=""1.對象: 30男&#10;2.地點: 松山機場附近or文山區&#10;3.科目：成人英文（會話）&#10;4.上課時間：請見附註&#10;5.時薪：500&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453042431.A.9D8.html"
"X[[i]]","[家教] 桃園市平鎮八德 國中數學","Mon Jan 18 00:27:24 2016","<meta name=""description"" content=""去年底有徵過一次;後來老師臨時有其他規劃無法繼續教導&#10;再上來徵詢一次&#10;------------------------------------------------------&#10;: 以下是學生狀況說明：&#10;: 1.對象: 國三(女)(5月學測;希望能幫忙衝刺)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453048066.A.D59.html"
"X[[i]]","[交換] 滑板、直排輪換各國語言","Mon Jan 18 01:22:31 2016","<meta name=""description"" content=""1.對象:24 男&#10;2.地點： 高雄市有捷運的地方&#10;3.科目：各國語言（希望有韓文、越南話）、各種才藝（鋼琴等等希望能充實自己）&#10;4.上課時間：詳談&#10;5.自己的才藝：&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453051354.A.C9A.html"
"X[[i]]","[家教] 台中市中區 高職英文","Mon Jan 18 01:53:55 2016","<meta name=""description"" content=""1. 對象：16歲，男&#10;2. 地點：台中市中區，近台中火車站&#10;3. 科目：英文（高職觀光科）&#10;4. 上課時間：每週一次90分鐘。以六或日的下午1:30到4:30之間的時段為主&#10;5. 時薪：時薪400元（90分鐘600元）&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453053237.A.4F4.html"
"X[[i]]","[解題] 台北&板橋徵國中數理輔導老師","Mon Jan 18 09:44:59 2016","<meta name=""description"" content=""1.對象: 國中生九年級男女←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 忠孝敦化站&amp;江子翠捷運站←(請注意自身安全、財物等。)&#10;3.科目：國中數理輔導&#10;4.上課時間：平日晚上 假日白天 排班制&#10;5.時薪：150/hr←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453081502.A.92E.html"
"X[[i]]","已徵到，謝謝","Mon Jan 18 11:38:02 2016","<meta name=""description"" content=""1.對象: 國二女生&#10;2.地點: 台南善化區, 善化啤酒廠附近&#10;3.科目：國中數學及理化&#10;4.上課時間：&#10;5.時薪：450/hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453088285.A.B4E.html"
"X[[i]]","[公告] 違規名單","Mon Jan 18 11:53:47 2016","<meta name=""description"" content=""內文沒附上立案資料，禁言30天且退文。&#10;uasnca、oisiyasam、lakb&#10;----&#10;薪資無明確上下限，且時薪下限未達本版規定之150，禁言14天。&#10;thomasgogo&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453089230.A.22D.html"
"X[[i]]","[家教] 新莊兩個月代課","Mon Jan 18 14:36:51 2016","<meta name=""description"" content=""1.對象: 一個五年級一個六年級←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 新北新莊區←(請注意自身安全、財物等。)&#10;3.科目：英文&#10;4.上課時間：五年級：每週四7：30-9：00&#10;                      六年級：每週三1：00-3：00&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453099013.A.FC2.html"
"X[[i]]","[家教]桃園八德  國語ㄅㄆㄇ教學","Mon Jan 18 14:44:30 2016","<meta name=""description"" content=""1.對象: 女(30) ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;        外國人，聽不太懂中文，但可用簡單英文溝通&#10;2.地點: 桃園八德,近大安國小 ←(請注意自身安全、財物等。)&#10;3.科目：ㄅㄆㄇ教學&#10;4.上課時間：短期(1/31~2/7), 原則上2天一次，希望在早上&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453099474.A.117.html"
"X[[i]]","[家教] 一般保險公證人科目/台北","Mon Jan 18 17:59:17 2016","<meta name=""description"" content=""1.對象: 27男&#10;2.地點: 台北市市區&#10;3.科目：估價與理算概要 一般保險公證報告  一般查勘鑑定&#10;4.上課時間：周一至五晚上  周六日全天&#10;5.時薪：500~1500元依您能力決定&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453111159.A.C8D.html"
"X[[i]]","[家教] workbench 流故耦合操作","Mon Jan 18 22:01:05 2016","<meta name=""description"" content=""1.對象: 23歲 男←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 新竹←(請注意自身安全、財物等。)&#10;3.科目：workbench 流固耦合操作 (structural為主)&#10;4.上課時間：皆可&#10;5.時薪：700/一小時←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453125667.A.E57.html"
"X[[i]]","[家教] 高雄市左營巨蛋","Mon Jan 18 22:54:01 2016","<meta name=""description"" content=""1.對象:高中一年級 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 裕誠路西堤←(請注意自身安全、財物等。)&#10;3.科目：數學理化&#10;4.上課時間：一周兩天、晚上8:00-9:30 可上班日：下學期開學，需試教，試教現給薪資&#10;6.時薪：1.5hr $800（每堂課現給）←(不能打&quot;面議、詳談、可議、自行開價等；&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1453128843.A.179.html"
